time_stamp,AmbientConditions_AmbientHumidity_U_Actual,AmbientConditions_AmbientTemperature_U_Actual,Machine1_RawMaterial_Property1,Machine1_RawMaterial_Property2,Machine1_RawMaterial_Property3,Machine1_RawMaterial_Property4,Machine1_RawMaterialFeederParameter_U_Actual,Machine1_Zone1Temperature_C_Actual,Machine1_Zone2Temperature_C_Actual,Machine1_MotorAmperage_U_Actual,Machine1_MotorRPM_C_Actual,Machine1_MaterialPressure_U_Actual,Machine1_MaterialTemperature_U_Actual,Machine1_ExitZoneTemperature_C_Actual,Machine2_RawMaterial_Property1,Machine2_RawMaterial_Property2,Machine2_RawMaterial_Property3,Machine2_RawMaterial_Property4,Machine2_RawMaterialFeederParameter_U_Actual,Machine2_Zone1Temperature_C_Actual,Machine2_Zone2Temperature_C_Actual,Machine2_MotorAmperage_U_Actual,Machine2_MotorRPM_C_Actual,Machine2_MaterialPressure_U_Actual,Machine2_MaterialTemperature_U_Actual,Machine2_ExitZoneTemperature_C_Actual,Machine3_RawMaterial_Property1,Machine3_RawMaterial_Property2,Machine3_RawMaterial_Property3,Machine3_RawMaterial_Property4,Machine3_RawMaterialFeederParameter_U_Actual,Machine3_Zone1Temperature_C_Actual,Machine3_Zone2Temperature_C_Actual,Machine3_MotorAmperage_U_Actual,Machine3_MotorRPM_C_Actual,Machine3_MaterialPressure_U_Actual,Machine3_MaterialTemperature_U_Actual,Machine3_ExitZoneTemperature_C_Actual,FirstStage_CombinerOperation_Temperature1_U_Actual,FirstStage_CombinerOperation_Temperature2_U_Actual,FirstStage_CombinerOperation_Temperature3_C_Actual,Stage1_Output_Measurement0_U_Actual,Stage1_Output_Measurement0_U_Setpoint,Stage1_Output_Measurement1_U_Actual,Stage1_Output_Measurement1_U_Setpoint,Stage1_Output_Measurement2_U_Actual,Stage1_Output_Measurement2_U_Setpoint,Stage1_Output_Measurement3_U_Actual,Stage1_Output_Measurement3_U_Setpoint,Stage1_Output_Measurement4_U_Actual,Stage1_Output_Measurement4_U_Setpoint,Stage1_Output_Measurement5_U_Actual,Stage1_Output_Measurement5_U_Setpoint,Stage1_Output_Measurement6_U_Actual,Stage1_Output_Measurement6_U_Setpoint,Stage1_Output_Measurement7_U_Actual,Stage1_Output_Measurement7_U_Setpoint,Stage1_Output_Measurement8_U_Actual,Stage1_Output_Measurement8_U_Setpoint,Stage1_Output_Measurement9_U_Actual,Stage1_Output_Measurement9_U_Setpoint,Stage1_Output_Measurement10_U_Actual,Stage1_Output_Measurement10_U_Setpoint,Stage1_Output_Measurement11_U_Actual,Stage1_Output_Measurement11_U_Setpoint,Stage1_Output_Measurement12_U_Actual,Stage1_Output_Measurement12_U_Setpoint,Stage1_Output_Measurement13_U_Actual,Stage1_Output_Measurement13_U_Setpoint,Stage1_Output_Measurement14_U_Actual,Stage1_Output_Measurement14_U_Setpoint,Machine4_Temperature1_C_Actual,Machine4_Temperature2_C_Actual,Machine4_Pressure_C_Actual,Machine4_Temperature3_C_Actual,Machine4_Temperature4_C_Actual,Machine4_Temperature5_C_Actual,Machine4_ExitTemperature_U_Actual,Machine5_Temperature1_C_Actual,Machine5_Temperature2_C_Actual,Machine5_Temperature3_C_Actual,Machine5_Temperature4_C_Actual,Machine5_Temperature5_C_Actual,Machine5_Temperature6_C_Actual,Machine5_ExitTemperature_U_Actual,Stage2_Output_Measurement0_U_Actual,Stage2_Output_Measurement0_U_Setpoint,Stage2_Output_Measurement1_U_Actual,Stage2_Output_Measurement1_U_Setpoint,Stage2_Output_Measurement2_U_Actual,Stage2_Output_Measurement2_U_Setpoint,Stage2_Output_Measurement3_U_Actual,Stage2_Output_Measurement3_U_Setpoint,Stage2_Output_Measurement4_U_Actual,Stage2_Output_Measurement4_U_Setpoint,Stage2_Output_Measurement5_U_Actual,Stage2_Output_Measurement5_U_Setpoint,Stage2_Output_Measurement6_U_Actual,Stage2_Output_Measurement6_U_Setpoint,Stage2_Output_Measurement7_U_Actual,Stage2_Output_Measurement7_U_Setpoint,Stage2_Output_Measurement8_U_Actual,Stage2_Output_Measurement8_U_Setpoint,Stage2_Output_Measurement9_U_Actual,Stage2_Output_Measurement9_U_Setpoint,Stage2_Output_Measurement10_U_Actual,Stage2_Output_Measurement10_U_Setpoint,Stage2_Output_Measurement11_U_Actual,Stage2_Output_Measurement11_U_Setpoint,Stage2_Output_Measurement12_U_Actual,Stage2_Output_Measurement12_U_Setpoint,Stage2_Output_Measurement13_U_Actual,Stage2_Output_Measurement13_U_Setpoint,Stage2_Output_Measurement14_U_Actual,Stage2_Output_Measurement14_U_Setpoint
06-03-2019 13:42,13.94,24.19,12.9,215,980.53,251,1261.16,72.0,72.6,63.77,11.9,375.67,81.0,75.0,12.85,241,556.7,256,184.94,69.0,69.07,74.0,13.93,224.73,77.1,60.0,8.83,221,433.18,205,184.94,78.0,78.1,344.32,12.86,247.32,75.3,65.0,115.8,104.0,80.0,12.94,13.75,0.0,22.74,11.56,13.02,21.53,21.88,34.14,32.55,0.0,2.74,1.57,4.25,0.0,2.97,20.94,21.3,18.78,19.52,7.82,8.65,0.0,6.16,1.44,2.02,3.24,3.16,15.06,17.72,359.0,361.0,17.0,325.0,17.0,312.0,192.0,310.0,290.0,270.0,243.3,245.0,63.7,155.0,13.05,12.05,5.67,11.71,10.7,11,20.45,20.73,0.0,31.36,3.0,2.71,0.59,0.01,3.03,2.75,19.29,19.39,0.0,16.47,7.84,7.93,5.67,5.65,2.1,1.85,3.78,2.89,0.0,11.71
06-03-2019 12:26,15.93,23.53,11.54,200,1027.43,247,1266.34,72.0,72.5,72.38,10.58,416.86,81.3,74.9,12.85,241,556.7,256,209.43,68.99,69.08,73.88,13.92,225.9,77.1,59.9,9.86,192,408.97,202,209.02,78.1,78.0,364.06,13.4,255.91,75.4,65.1,104.2,75.6,80.1,13.05,13.75,13.84,22.74,11.11,13.02,21.51,21.88,33.45,32.55,0.0,2.74,1.61,4.25,2.92,2.97,20.86,21.3,19.1,19.52,7.81,8.65,0.0,6.16,1.72,2.02,3.0,3.16,15.81,17.72,359.0,360.0,17.0,323.0,17.0,310.0,191.0,310.0,290.0,270.0,242.6,245.0,63.4,156.6,12.86,12.05,6.71,11.71,10.75,11,20.72,20.73,0.0,31.36,2.65,2.71,0.5,0.01,3.0,2.75,19.56,19.39,16.72,16.47,7.85,7.93,5.71,5.65,2.03,1.85,3.4,2.89,7.93,11.71
06-03-2019 12:25,15.93,23.53,11.54,200,1027.43,247,1327.31,72.0,71.9,71.57,10.45,420.48,81.1,75.1,12.85,241,556.7,256,219.22,68.99,69.08,73.31,13.86,221.72,77.1,60.0,9.86,192,408.97,202,222.93,78.0,78.0,361.13,13.32,255.91,75.3,65.1,104.4,75.8,80.2,13.03,13.75,13.85,22.74,11.14,13.02,21.51,21.88,33.34,32.55,0.0,2.74,1.79,4.25,2.93,2.97,20.88,21.3,18.77,19.52,7.74,8.65,0.0,6.16,1.63,2.02,2.98,3.16,15.75,17.72,361.0,361.0,18.0,323.0,18.0,311.0,192.0,310.0,290.0,270.0,242.7,245.0,63.4,157.2,12.86,12.05,6.49,11.71,10.84,11,20.68,20.73,0.0,31.36,2.61,2.71,0.65,0.01,2.96,2.75,19.29,19.39,16.66,16.47,7.9,7.93,5.77,5.65,2.08,1.85,3.48,2.89,7.97,11.71
06-03-2019 13:14,14.65,23.53,11.54,200,1027.43,247,1276.15,72.0,72.5,70.9,11.1,421.5,82.0,75.0,12.85,241,556.7,256,219.74,69.0,69.09,73.69,13.9,228.07,77.1,60.0,8.83,221,433.18,205,210.05,78.0,78.0,340.45,13.31,246.89,75.3,65.0,114.8,104.7,80.1,13.07,13.75,13.87,22.74,11.3,13.02,21.52,21.88,33.6,32.55,2.64,2.74,1.66,4.25,0.0,2.97,20.9,21.3,18.97,19.52,7.83,8.65,0.0,6.16,1.5,2.02,3.06,3.16,15.78,17.72,359.0,360.0,18.0,324.0,18.0,312.0,192.0,310.0,289.9,270.0,242.6,245.0,63.5,156.8,12.82,12.05,6.62,11.71,10.87,11,20.66,20.73,0.0,31.36,2.72,2.71,0.63,0.01,2.99,2.75,19.52,19.39,16.65,16.47,7.9,7.93,5.61,5.65,2.07,1.85,3.52,2.89,8.04,11.71
06-03-2019 12:45,15.22,23.09,11.54,200,1027.43,247,1311.42,72.0,71.8,72.65,10.67,418.8,81.5,74.9,12.85,241,556.7,256,211.64,68.99,69.06,73.5,13.86,224.2,77.1,60.1,8.83,221,433.18,205,209.52,78.0,78.0,347.02,13.62,251.26,75.5,64.8,104.4,73.1,80.0,13.05,13.75,13.89,22.74,11.25,13.02,21.5,21.88,33.45,32.55,0.0,2.74,1.68,4.25,0.0,2.97,20.89,21.3,18.8,19.52,7.91,8.65,0.0,6.16,1.58,2.02,3.04,3.16,15.82,17.72,360.0,360.0,19.0,324.0,19.0,310.0,193.0,310.0,290.0,270.0,242.1,245.0,63.1,158.0,12.83,12.05,6.53,11.71,10.92,11,20.69,20.73,0.0,31.36,2.67,2.71,0.66,0.01,4.42,2.75,0.0,19.39,16.6,16.47,7.99,7.93,5.57,5.65,2.11,1.85,3.53,2.89,7.93,11.71
06-03-2019 12:09,16.63,23.67,11.54,200,963.0,247,1274.27,72.0,71.4,70.77,10.48,418.97,81.0,74.9,12.85,241,556.7,256,215.92,68.99,69.07,73.06,13.89,228.63,76.9,60.2,9.86,192,408.97,202,220.4,78.0,78.0,363.52,13.57,254.41,75.1,65.0,105.2,60.7,80.1,13.02,13.75,13.82,22.74,11.2,13.02,21.56,21.88,33.43,32.55,0.0,2.74,1.74,4.25,2.91,2.97,20.9,21.3,19.21,19.52,7.78,8.65,0.0,6.16,1.67,2.02,3.06,3.16,15.74,17.72,360.0,361.0,18.0,323.0,18.0,311.0,191.0,310.0,290.0,270.0,243.2,245.0,63.5,157.5,12.86,12.05,6.43,11.71,10.89,11,20.87,20.73,0.0,31.36,2.65,2.71,0.62,0.01,2.97,2.75,19.77,19.39,16.68,16.47,7.88,7.93,5.86,5.65,2.07,1.85,3.55,2.89,7.92,11.71
06-03-2019 13:53,14.04,23.93,12.59,236,601.11,257,1253.8,72.0,71.6,63.9,12.08,371.23,81.4,77.4,12.85,241,556.7,256,206.12,69.0,69.09,73.81,13.85,223.17,76.9,60.0,8.83,221,433.18,205,206.12,78.0,78.0,341.85,12.91,247.42,75.2,65.0,115.7,103.7,80.2,13.0,13.75,0.0,22.74,11.43,13.02,21.5,21.88,34.66,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.99,21.3,19.08,19.52,7.67,8.65,0.0,6.16,1.43,2.02,3.32,3.16,0.0,17.72,360.0,360.0,18.0,325.0,18.0,311.0,191.0,310.0,290.0,270.0,243.3,245.0,63.3,156.9,12.84,12.05,6.06,11.71,11.13,11,20.12,20.73,0.0,31.36,3.0,2.71,0.56,0.01,2.97,2.75,19.58,19.39,0.0,16.47,7.9,7.93,5.61,5.65,2.08,1.85,3.91,2.89,7.6,11.71
06-03-2019 14:30,14.04,24.19,11.54,200,1027.43,247,1267.7,72.0,72.4,70.5,11.77,413.02,83.2,80.0,12.85,241,556.7,256,224.81,68.97,69.08,73.0,13.91,225.88,77.0,60.0,8.83,221,433.18,205,219.51,78.0,77.8,344.64,12.31,248.93,75.1,65.0,115.6,104.1,80.0,12.89,13.75,0.0,22.74,11.3,13.02,21.46,21.88,34.09,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.85,21.3,18.89,19.52,7.7,8.65,0.0,6.16,1.45,2.02,3.25,3.16,0.0,17.72,361.0,360.0,19.0,325.0,19.0,312.0,190.0,310.0,290.0,270.0,244.6,245.0,63.8,153.5,12.98,12.05,6.28,11.71,10.96,11,19.69,20.73,0.0,31.36,3.09,2.71,0.28,0.01,2.95,2.75,18.86,19.39,0.0,16.47,7.9,7.93,5.49,5.65,1.97,1.85,3.71,2.89,7.61,11.71
06-03-2019 14:37,14.13,24.36,12.22,201,1048.06,252,1267.05,72.0,71.7,73.19,11.96,427.42,83.5,80.0,12.85,241,556.7,256,206.74,68.98,69.07,74.0,13.93,223.08,77.0,60.0,8.83,221,433.18,205,202.28,78.0,78.0,341.78,12.23,248.3,74.9,65.0,113.0,104.3,80.0,12.92,13.75,0.0,22.74,11.28,13.02,21.44,21.88,34.12,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.87,21.3,18.93,19.52,7.67,8.65,0.0,6.16,1.42,2.02,3.35,3.16,0.0,17.72,361.0,360.0,18.0,326.0,18.0,312.0,193.0,310.0,290.0,270.0,244.9,245.0,63.7,153.6,12.85,12.05,6.42,11.71,10.85,11,19.62,20.73,0.0,31.36,3.01,2.71,0.27,0.01,3.16,2.75,20.13,19.39,16.96,16.47,7.79,7.93,5.53,5.65,1.97,1.85,3.69,2.89,7.67,11.71
06-03-2019 13:49,14.04,23.93,12.59,236,601.11,257,1258.75,72.0,71.7,63.5,12.14,374.1,81.5,75.0,12.85,241,556.7,256,230.06,69.0,69.06,73.44,13.92,220.98,77.0,60.0,8.83,221,433.18,205,230.06,78.0,78.1,338.56,12.96,247.45,75.3,65.1,116.8,102.9,80.0,13.02,13.75,0.0,22.74,11.56,13.02,21.48,21.88,34.4,32.55,0.0,2.74,1.55,4.25,0.0,2.97,21.0,21.3,18.94,19.52,7.74,8.65,0.0,6.16,1.52,2.02,3.39,3.16,15.1,17.72,360.0,361.0,17.0,325.0,17.0,312.0,189.0,310.0,289.9,270.0,243.5,245.0,63.4,157.5,12.9,12.05,6.07,11.71,11.07,11,19.75,20.73,0.0,31.36,3.03,2.71,0.52,0.01,3.04,2.75,19.91,19.39,0.0,16.47,7.83,7.93,5.58,5.65,2.08,1.85,3.92,2.89,7.59,11.71
06-03-2019 12:11,16.63,23.67,11.54,200,963.0,247,1265.08,72.0,72.6,71.84,10.52,415.12,81.0,75.1,12.85,241,556.7,256,202.88,68.97,69.09,73.38,13.83,225.53,77.1,59.7,9.86,192,408.97,202,217.33,78.0,77.9,359.62,13.45,253.83,75.1,65.0,104.8,60.4,80.1,13.03,13.75,13.85,22.74,11.21,13.02,21.49,21.88,33.34,32.55,0.0,2.74,1.7,4.25,2.93,2.97,20.9,21.3,18.98,19.52,7.82,8.65,0.0,6.16,1.64,2.02,3.02,3.16,15.77,17.72,361.0,360.0,17.0,323.0,17.0,310.0,190.0,310.0,290.1,270.0,243.3,245.0,63.6,157.2,12.87,12.05,6.25,11.71,10.96,11,20.83,20.73,0.0,31.36,2.75,2.71,0.54,0.01,2.95,2.75,19.81,19.39,16.74,16.47,8.02,7.93,5.74,5.65,2.11,1.85,3.46,2.89,7.72,11.71
06-03-2019 11:40,16.83,23.93,11.54,200,963.0,247,1262.25,72.0,72.5,73.32,10.52,412.04,81.0,75.0,12.59,236,601.11,257,195.11,68.97,69.09,73.19,13.92,227.42,77.0,59.9,9.02,186,421.16,200,205.07,78.0,78.1,334.12,13.67,236.38,73.2,65.0,104.1,64.1,80.0,13.08,13.75,14.01,22.74,10.79,13.02,21.52,21.88,33.5,32.55,0.0,2.74,1.7,4.25,2.9,2.97,20.91,21.3,19.09,19.52,8.03,8.65,5.84,6.16,0.0,2.02,3.26,3.16,16.01,17.72,360.0,360.0,16.0,320.0,16.0,308.0,196.0,310.0,290.1,270.0,241.9,245.0,63.1,155.3,12.75,12.05,6.73,11.71,10.8,11,20.67,20.73,0.0,31.36,2.69,2.71,0.51,0.01,2.97,2.75,19.32,19.39,16.66,16.47,7.95,7.93,5.83,5.65,1.99,1.85,3.54,2.89,8.05,11.71
06-03-2019 13:12,14.65,23.59,11.54,200,1027.43,247,1271.35,72.0,71.7,72.65,10.98,418.26,81.9,75.0,12.85,241,556.7,256,202.96,69.0,69.08,73.56,13.89,228.07,76.9,59.9,8.83,221,433.18,205,222.5,78.0,77.9,347.6,13.4,247.41,75.3,65.0,103.5,73.5,80.1,13.11,13.75,13.81,22.74,11.26,13.02,21.5,21.88,33.61,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.87,21.3,18.89,19.52,7.86,8.65,0.0,6.16,1.52,2.02,3.05,3.16,0.0,17.72,359.0,361.0,17.0,325.0,17.0,311.0,192.0,310.0,290.0,270.0,243.0,245.0,63.5,156.2,12.88,12.05,6.45,11.71,10.97,11,20.64,20.73,0.0,31.36,2.7,2.71,0.71,0.01,2.99,2.75,20.17,19.39,16.6,16.47,7.91,7.93,5.62,5.65,2.07,1.85,3.51,2.89,7.88,11.71
06-03-2019 12:03,16.63,23.77,11.54,200,963.0,247,1257.42,72.0,71.5,72.92,10.52,415.85,81.0,75.0,12.85,241,556.7,256,181.99,68.99,69.07,73.25,13.87,223.63,77.1,59.9,9.86,192,408.97,202,206.81,78.0,77.8,359.52,13.7,253.65,74.6,65.1,104.5,62.5,80.0,12.92,13.75,16.96,22.74,11.44,13.02,21.66,21.88,31.89,32.55,0.0,2.74,0.0,4.25,0.0,2.97,0.0,21.3,0.0,19.52,7.54,8.65,0.0,6.16,0.0,2.02,0.13,3.16,0.0,17.72,361.0,359.0,17.0,323.0,17.0,310.0,189.0,310.0,290.0,270.0,243.1,245.0,63.5,155.7,12.78,12.05,6.85,11.71,10.65,11,20.67,20.73,0.0,31.36,2.64,2.71,0.59,0.01,3.0,2.75,19.15,19.39,16.87,16.47,7.99,7.93,5.91,5.65,2.11,1.85,3.47,2.89,8.25,11.71
06-03-2019 11:14,16.73,24.0,11.54,200,963.0,247,1275.99,72.0,72.7,75.61,10.55,415.92,81.0,75.0,12.59,236,601.11,257,198.7,68.99,69.08,72.69,13.9,230.23,76.5,60.2,9.02,186,421.16,200,211.75,78.0,78.2,336.74,13.68,238.96,70.9,65.1,106.7,69.0,80.1,12.78,13.75,0.0,22.74,12.11,13.02,21.53,21.88,32.27,32.55,0.0,2.74,1.94,4.25,2.9,2.97,21.0,21.3,18.83,19.52,7.91,8.65,5.86,6.16,1.97,2.02,3.19,3.16,14.51,17.72,360.0,360.0,17.0,316.0,17.0,304.0,192.0,310.0,290.0,269.0,240.5,245.0,63.0,150.0,12.77,12.05,6.76,11.71,10.59,11,20.51,20.73,0.0,31.36,2.67,2.71,0.59,0.01,2.94,2.75,19.66,19.39,16.46,16.47,7.95,7.93,5.74,5.65,2.02,1.85,3.43,2.89,8.28,11.71
06-03-2019 12:21,16.25,23.7,11.54,200,963.0,247,1256.09,72.0,71.5,71.98,10.52,424.33,81.1,75.1,12.85,241,556.7,256,204.96,68.98,69.08,73.06,13.92,228.23,77.2,60.2,9.86,192,408.97,202,186.16,77.8,78.1,365.9,13.43,255.91,75.3,65.0,104.9,61.3,80.0,13.05,13.75,13.95,22.74,11.24,13.02,21.49,21.88,33.35,32.55,0.0,2.74,1.64,4.25,2.94,2.97,20.89,21.3,19.1,19.52,7.69,8.65,0.0,6.16,1.58,2.02,3.05,3.16,15.91,17.72,359.0,359.0,16.0,323.0,16.0,310.0,191.0,310.0,289.9,270.0,242.7,245.0,63.6,157.0,12.78,12.05,6.21,11.71,10.94,11,20.56,20.73,0.0,31.36,2.87,2.71,0.38,0.01,2.98,2.75,19.61,19.39,16.68,16.47,8.0,7.93,5.71,5.65,2.07,1.85,3.5,2.89,7.52,11.71
06-03-2019 12:34,15.63,23.43,11.54,200,1027.43,247,1266.33,72.0,72.2,71.44,10.7,415.13,81.4,75.0,12.85,241,556.7,256,191.47,68.99,69.12,73.31,13.89,227.88,76.9,59.9,9.86,192,408.97,202,232.49,78.0,78.1,356.22,13.26,257.47,75.5,65.0,104.7,74.7,80.0,13.03,13.75,13.85,22.74,11.18,13.02,21.49,21.88,33.39,32.55,0.0,2.74,1.69,4.25,0.0,2.97,20.87,21.3,19.02,19.52,7.96,8.65,0.0,6.16,1.5,2.02,3.01,3.16,15.8,17.72,360.0,360.0,17.0,324.0,17.0,310.0,193.0,310.0,290.0,270.0,242.3,245.0,63.1,155.6,12.82,12.05,6.68,11.71,10.77,11,20.74,20.73,0.0,31.36,2.79,2.71,0.35,0.01,2.95,2.75,19.34,19.39,16.6,16.47,7.87,7.93,5.63,5.65,2.06,1.85,3.49,2.89,7.7,11.71
06-03-2019 11:22,16.73,24.09,11.54,200,963.0,247,1192.41,72.0,71.8,73.32,10.52,430.53,80.9,75.0,12.59,236,601.11,257,196.95,68.98,69.08,72.5,13.91,229.45,76.8,60.3,9.02,186,421.16,200,192.26,78.0,78.0,342.39,13.81,237.45,71.8,65.0,105.8,69.8,80.2,12.9,13.75,12.73,22.74,11.51,13.02,21.48,21.88,30.91,32.55,0.0,2.74,3.22,4.25,2.86,2.97,20.95,21.3,18.86,19.52,7.93,8.65,5.93,6.16,0.0,2.02,3.49,3.16,15.85,17.72,358.0,360.0,16.0,318.0,16.0,306.0,196.0,310.1,290.0,269.7,241.1,245.0,63.0,154.3,12.69,12.05,6.79,11.71,10.68,11,20.62,20.73,0.0,31.36,2.66,2.71,0.7,0.01,2.97,2.75,19.84,19.39,16.48,16.47,7.88,7.93,5.79,5.65,2.11,1.85,3.45,2.89,8.32,11.71
06-03-2019 14:16,13.94,24.33,11.54,200,1027.43,247,1257.71,72.0,71.7,71.57,11.99,403.5,83.0,80.0,12.85,241,556.7,256,224.67,68.98,69.1,73.5,13.87,222.47,77.3,60.0,8.83,221,433.18,205,224.67,78.0,78.0,340.04,12.74,247.54,75.1,64.9,118.5,104.5,79.8,12.94,13.75,0.0,22.74,11.4,13.02,21.46,21.88,34.4,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.92,21.3,18.84,19.52,7.74,8.65,0.0,6.16,1.51,2.02,3.25,3.16,0.0,17.72,359.0,359.0,18.0,325.0,18.0,312.0,191.0,310.0,290.0,270.0,244.9,245.0,63.9,154.7,13.01,12.05,6.75,11.71,10.79,11,19.81,20.73,0.0,31.36,2.89,2.71,0.62,0.01,2.99,2.75,20.25,19.39,0.0,16.47,7.79,7.93,5.55,5.65,2.08,1.85,3.78,2.89,8.41,11.71
06-03-2019 13:51,14.04,23.93,12.59,236,601.11,257,1264.03,72.0,72.6,64.58,12.08,365.67,81.5,74.9,12.85,241,556.7,256,224.67,68.98,69.1,73.06,13.85,221.9,76.9,59.9,8.83,221,433.18,205,224.67,78.0,78.1,341.08,12.84,247.46,75.2,64.9,116.3,103.7,80.2,12.96,13.75,0.0,22.74,11.6,13.02,21.52,21.88,34.33,32.55,0.0,2.74,1.49,4.25,0.0,2.97,21.01,21.3,18.83,19.52,7.78,8.65,0.0,6.16,1.51,2.02,3.34,3.16,15.15,17.72,361.0,361.0,18.0,325.0,18.0,312.0,190.0,310.0,289.9,270.0,243.5,245.0,63.4,156.8,13.02,12.05,5.65,11.71,10.81,11,19.9,20.73,0.0,31.36,3.07,2.71,0.6,0.01,2.97,2.75,19.83,19.39,0.0,16.47,7.83,7.93,5.58,5.65,2.08,1.85,3.85,2.89,7.51,11.71
06-03-2019 13:18,14.42,23.32,12.9,215,980.53,251,868.09,71.9,71.6,66.46,11.5,415.14,82.2,74.9,12.85,241,556.7,256,196.93,69.01,69.06,73.69,13.91,222.3,77.0,60.0,8.83,221,433.18,205,196.93,78.0,78.0,342.5,13.15,247.65,75.3,65.1,115.3,103.6,80.1,13.05,13.75,13.87,22.74,11.25,13.02,21.45,21.88,33.57,32.55,0.0,2.74,1.64,4.25,0.0,2.97,20.84,21.3,18.81,19.52,7.84,8.65,0.0,6.16,1.57,2.02,3.02,3.16,15.81,17.72,360.0,359.0,17.0,325.0,17.0,311.0,192.0,310.0,289.9,270.0,242.3,245.0,63.2,156.6,12.87,12.05,6.96,11.71,10.66,11,20.68,20.73,0.0,31.36,2.72,2.71,0.79,0.01,3.01,2.75,20.05,19.39,16.6,16.47,7.95,7.93,5.61,5.65,2.08,1.85,3.53,2.89,8.18,11.71
06-03-2019 14:18,14.04,24.16,11.54,200,1027.43,247,1251.2,72.0,72.5,72.65,11.93,414.27,83.3,80.0,12.85,241,556.7,256,182.19,69.0,69.09,73.81,13.85,226.12,77.1,60.0,8.83,221,433.18,205,191.43,78.0,77.9,338.79,12.78,247.48,75.1,65.1,113.2,105.0,80.1,12.86,13.75,0.0,22.74,10.92,13.02,21.65,21.88,34.56,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.96,21.3,19.52,19.52,7.4,8.65,0.0,6.16,1.36,2.02,3.4,3.16,0.0,17.72,360.0,360.0,18.0,326.0,18.0,311.0,191.0,310.0,290.0,270.0,244.9,245.0,63.9,154.7,12.71,12.05,6.54,11.71,10.84,11,19.31,20.73,0.0,31.36,2.87,2.71,0.43,0.01,2.96,2.75,19.61,19.39,16.81,16.47,7.79,7.93,5.53,5.65,2.07,1.85,3.74,2.89,7.93,11.71
06-03-2019 14:41,13.94,24.43,12.22,201,1048.06,252,1261.41,72.0,72.3,72.11,11.99,426.75,83.6,80.0,12.85,241,556.7,256,209.54,68.99,69.09,73.56,13.92,226.33,77.0,60.0,8.83,221,433.18,205,209.54,78.0,78.0,337.99,12.2,248.99,74.9,65.0,116.2,105.2,80.2,12.87,13.75,0.0,22.74,11.24,13.02,21.48,21.88,34.06,32.55,0.0,2.74,5.38,4.25,0.0,2.97,20.86,21.3,19.08,19.52,7.7,8.65,0.0,6.16,1.44,2.02,3.38,3.16,16.95,17.72,360.0,359.0,19.0,326.0,19.0,311.0,194.0,310.0,290.0,270.0,245.0,245.0,63.7,154.5,12.88,12.05,6.44,11.71,10.93,11,19.5,20.73,0.0,31.36,2.94,2.71,0.4,0.01,2.94,2.75,19.63,19.39,0.0,16.47,7.77,7.93,5.5,5.65,2.0,1.85,3.82,2.89,7.99,11.71
06-03-2019 11:15,16.73,24.0,11.54,200,963.0,247,1292.12,72.0,71.9,76.82,10.48,422.75,81.0,74.9,12.59,236,601.11,257,204.31,68.98,69.0,73.0,13.93,230.97,76.5,60.3,9.02,186,421.16,200,175.92,78.0,77.9,338.01,13.81,238.23,71.0,65.1,106.7,69.3,80.0,12.76,13.75,0.0,22.74,12.08,13.02,21.46,21.88,32.17,32.55,0.0,2.74,1.97,4.25,2.91,2.97,20.98,21.3,18.8,19.52,8.03,8.65,5.85,6.16,1.91,2.02,3.13,3.16,14.51,17.72,360.0,359.0,15.0,316.0,15.0,304.0,193.0,310.0,290.0,269.0,240.5,245.0,63.0,150.4,12.61,12.05,6.76,11.71,10.59,11,20.55,20.73,0.0,31.36,2.63,2.71,0.65,0.01,2.98,2.75,20.02,19.39,16.53,16.47,8.09,7.93,5.82,5.65,2.24,1.85,3.43,2.89,8.75,11.71
06-03-2019 11:56,16.54,24.09,11.54,200,963.0,247,1253.46,72.0,72.1,71.57,10.55,413.41,81.1,74.9,12.85,241,556.7,256,194.54,68.98,69.11,73.5,13.9,224.77,76.9,60.3,9.86,192,408.97,202,209.22,78.0,77.9,341.37,13.82,236.73,73.9,65.0,103.3,62.6,80.0,12.94,13.75,16.87,22.74,11.37,13.02,21.54,21.88,31.91,32.55,0.0,2.74,0.0,4.25,0.0,2.97,0.0,21.3,0.0,19.52,7.94,8.65,0.0,6.16,0.0,2.02,0.11,3.16,0.0,17.72,361.0,360.0,16.0,323.0,16.0,309.0,193.0,310.0,290.0,270.0,242.9,245.0,63.4,155.7,12.89,12.05,6.38,11.71,10.75,11,20.63,20.73,0.0,31.36,2.63,2.71,0.69,0.01,2.95,2.75,19.36,19.39,16.62,16.47,7.98,7.93,5.79,5.65,2.03,1.85,3.35,2.89,8.03,11.71
